epoch,step,train_loss,val_loss
0,4249,0.1167166456580162,
0,4299,0.11386161297559738,
0,4349,0.12327342480421066,
0,4399,0.12346616387367249,
0,4449,0.11293733865022659,
0,4499,0.11846304684877396,
0,4549,0.12151896953582764,
0,4599,0.11906623840332031,
0,4649,0.11058346927165985,
0,4699,0.11970609426498413,
0,4749,0.1150449812412262,
0,4799,0.11310023069381714,
0,4849,0.11714750528335571,
0,4899,0.1134348064661026,
0,4949,0.12157821655273438,
0,4999,0.12653279304504395,
0,5049,0.1113956868648529,
0,5099,0.11939438432455063,
0,5149,0.11828300356864929,
0,5199,0.11614417284727097,
0,5249,0.11681447178125381,
0,5299,0.11657731235027313,
0,5349,0.11688394844532013,
0,5399,0.12916289269924164,
0,5449,0.10765570402145386,
0,5499,0.12122540175914764,
0,5549,0.1155477911233902,
0,5599,0.1195707768201828,
0,5649,0.11413150280714035,
0,5699,0.12222643196582794,
0,5749,0.11453672498464584,
0,5799,0.11745870113372803,
0,5849,0.11966396868228912,
0,5899,0.11617573350667953,
0,5949,0.11913539469242096,
0,5999,0.11081618070602417,
0,6049,0.11285696178674698,
0,6099,0.11441101133823395,
0,6149,0.12117915600538254,
0,6199,0.11138174682855606,
0,6249,0.11238422244787216,
0,6299,0.11921543627977371,
0,6349,0.10899032652378082,
0,6399,0.1143096387386322,
0,6449,0.11613163352012634,
0,6499,0.11632919311523438,
0,6549,0.12041006237268448,
0,6599,0.11432956159114838,
0,6649,0.1188984364271164,
0,6699,0.1146472916007042,
0,6749,0.11517874151468277,
0,6799,0.11424291133880615,
0,6849,0.1103842481970787,
0,6899,0.1154620572924614,
0,6949,0.11011537909507751,
0,6999,0.11896757781505585,
0,7049,0.1069093644618988,
0,7099,0.11790313571691513,
0,7149,0.11835576593875885,
0,7199,0.11228658258914948,
0,7249,0.10869646817445755,
0,7299,0.10873766243457794,
0,7349,0.11200468987226486,
0,7399,0.11500843614339828,
0,7449,0.11509160697460175,
0,7499,0.11182387173175812,
0,7549,0.11326097697019577,
0,7599,0.11633588373661041,
0,7649,0.11219155788421631,
0,7699,0.11237584054470062,
0,7749,0.10961729288101196,
0,7799,0.11621371656656265,
0,7849,0.10966737568378448,
0,7899,0.11451607197523117,
0,7949,0.10680612921714783,
0,7999,0.11186248809099197,
0,8049,0.11047264188528061,
0,8099,0.11451493203639984,
0,8149,0.11402391642332077,
0,8199,0.1176532730460167,
0,8249,0.1153990775346756,
0,8299,0.12023267894983292,
0,8349,0.11239299178123474,
0,8399,0.11125405877828598,
0,8449,0.11227426677942276,
0,8499,0.1168367937207222,
0,8549,0.11214602738618851,
0,8599,0.12066034972667694,
0,8649,0.1159602627158165,
0,8699,0.11894761025905609,
0,8749,0.11129417270421982,
0,8799,0.11543651670217514,
0,8849,0.1136428713798523,
0,8899,0.11802668869495392,
0,8949,0.11268637329339981,
0,8999,0.1120908334851265,
0,9049,0.1149231493473053,
0,9099,0.12805768847465515,
0,9149,0.1159391850233078,
0,9199,0.11448478698730469,
0,9249,0.1145840436220169,
0,9299,0.12259862571954727,
0,9349,0.11040455847978592,
0,9399,0.11699791997671127,
0,9449,0.11321079730987549,
0,9499,0.11631153523921967,
0,9549,0.11536172032356262,
0,9599,0.10921906679868698,
0,9649,0.1104600727558136,
0,9699,0.1206369400024414,
0,9749,0.11007297039031982,
0,9799,0.11181814968585968,
0,9849,0.11893647909164429,
0,9899,0.11234981566667557,
0,9949,0.12416594475507736,
0,9999,0.11257625371217728,
0,10049,0.10759111493825912,
0,10099,0.11180354654788971,
0,10149,0.10732702910900116,
0,10199,0.1111007034778595,
0,10249,0.11600664258003235,
0,10299,0.10968519002199173,
0,10349,0.11243609338998795,
0,10399,0.11969992518424988,
0,10449,0.11359299719333649,
0,10499,0.11999300122261047,
0,10549,0.1137772798538208,
0,10599,0.11972782015800476,
0,10649,0.1100238785147667,
0,10699,0.11666543036699295,
0,10749,0.11547502875328064,
0,10799,0.11472219228744507,
0,10849,0.11154036223888397,
0,10899,0.11684879660606384,
0,10949,0.11377377063035965,
0,10999,0.12023172527551651,
0,11049,0.11019094288349152,
0,11099,0.11055667698383331,
0,11149,0.11136139929294586,
0,11199,0.11959073692560196,
0,11249,0.11204100400209427,
0,11299,0.11912381649017334,
0,11349,0.1158146783709526,
0,11399,0.11445238441228867,
0,11449,0.1185774877667427,
0,11499,0.1109248474240303,
0,11549,0.11016949266195297,
0,11599,0.11625586450099945,
0,11649,0.12637992203235626,
0,11699,0.11160245537757874,
0,11749,0.11460154503583908,
0,11799,0.11559300124645233,
0,11849,0.10895135998725891,
0,11899,0.11007674038410187,
0,11949,0.12062778323888779,
0,11999,0.11428053677082062,
0,12049,0.11586148291826248,
0,12099,0.11334279179573059,
0,12149,0.1054820567369461,
0,12199,0.11295510828495026,
0,12249,0.11065541952848434,
0,12299,0.11303749680519104,
0,12349,0.11192510277032852,
0,12399,0.1149856224656105,
0,12449,0.1105562373995781,
0,12499,0.12491041421890259,
0,12549,0.1153421550989151,
0,12599,0.1132877990603447,
0,12649,0.10797175765037537,
0,12699,0.11479943245649338,
0,12749,0.11588739603757858,
0,12799,0.1139267086982727,
0,12849,0.11129704117774963,
0,12899,0.10790973156690598,
0,12949,0.12593598663806915,
0,12999,0.12017977982759476,
0,13049,0.12204775214195251,
0,13099,0.11878298968076706,
0,13149,0.11346421390771866,
0,13199,0.12007812410593033,
0,13249,0.11431239545345306,
0,13299,0.10802338272333145,
0,13349,0.11017262935638428,
0,13399,0.11410621553659439,
0,13449,0.1089041456580162,
0,13499,0.1103120744228363,
0,13549,0.11593698710203171,
0,13599,0.11093747615814209,
0,13649,0.11623110622167587,
0,13699,0.12585902214050293,
0,13749,0.1119733527302742,
0,13799,0.12495199590921402,
0,13849,0.10856939107179642,
0,13899,0.11370987445116043,
0,13949,0.11668411642313004,
0,13999,0.11493562906980515,
0,14049,0.1139974594116211,
0,14099,0.11459800601005554,
0,14149,0.11252918839454651,
0,14199,0.1105562150478363,
0,14249,0.11869878321886063,
0,14299,0.11831587553024292,
0,14349,0.11166980117559433,
0,14399,0.11607582122087479,
0,14449,0.10353580862283707,
0,14499,0.12277550250291824,
0,14545,,0.11370903998613358
1,14549,0.10967199504375458,
1,14599,0.11377193033695221,
1,14649,0.1148131713271141,
1,14699,0.12011469155550003,
1,14749,0.11006858199834824,
1,14799,0.1135389432311058,
1,14849,0.11373903602361679,
1,14899,0.10879203677177429,
1,14949,0.11886328458786011,
1,14999,0.11855681240558624,
1,15049,0.11390361189842224,
1,15099,0.11531999707221985,
1,15149,0.11291313171386719,
1,15199,0.11576388031244278,
1,15249,0.1199054941534996,
1,15299,0.11106943339109421,
1,15349,0.12529762089252472,
1,15399,0.11187852174043655,
1,15449,0.11020633578300476,
1,15499,0.1120452880859375,
1,15549,0.11249008774757385,
1,15599,0.11401316523551941,
1,15649,0.11627510190010071,
1,15699,0.11638761311769485,
1,15749,0.11045116931200027,
1,15799,0.10893478244543076,
1,15849,0.11307763308286667,
1,15899,0.11406650394201279,
1,15949,0.11012687534093857,
1,15999,0.11766763776540756,
1,16049,0.11147448420524597,
1,16099,0.10841195285320282,
1,16149,0.11012748628854752,
1,16199,0.10842826962471008,
1,16249,0.11072176694869995,
1,16299,0.1128404438495636,
1,16349,0.11917118728160858,
1,16399,0.1134667843580246,
1,16449,0.11081881821155548,
1,16499,0.11324606835842133,
1,16549,0.11980786919593811,
1,16599,0.11361639946699142,
1,16649,0.11764755100011826,
1,16699,0.11205652356147766,
1,16749,0.11066073179244995,
1,16799,0.10875070095062256,
1,16849,0.11341026425361633,
1,16899,0.11220899224281311,
1,16949,0.1145353689789772,
1,16999,0.11244763433933258,
1,17049,0.11152298003435135,
1,17099,0.11086684465408325,
1,17149,0.11835887283086777,
1,17199,0.11489123851060867,
1,17249,0.1150207668542862,
1,17299,0.11646367609500885,
1,17349,0.10830596834421158,
1,17399,0.1182108148932457,
1,17449,0.10815248638391495,
1,17499,0.10905186086893082,
1,17549,0.11038243770599365,
1,17599,0.11891437321901321,
1,17649,0.11524267494678497,
1,17699,0.11391910910606384,
1,17749,0.1127978190779686,
1,17799,0.12531356513500214,
1,17849,0.11224007606506348,
1,17899,0.1126866489648819,
1,17949,0.10885538905858994,
1,17999,0.10667318105697632,
1,18049,0.10723886638879776,
1,18099,0.11155290901660919,
1,18149,0.11405313014984131,
1,18199,0.11245757341384888,
1,18249,0.1178044006228447,
1,18299,0.11069323867559433,
1,18349,0.1133754551410675,
1,18399,0.11105009913444519,
1,18449,0.11518137156963348,
1,18499,0.11653535068035126,
1,18549,0.11871493607759476,
1,18599,0.11431576311588287,
1,18649,0.09963282942771912,
1,18699,0.11708106845617294,
1,18749,0.11351902037858963,
1,18799,0.1094294860959053,
1,18849,0.11055043339729309,
1,18899,0.10840319842100143,
1,18949,0.11772327870130539,
1,18999,0.11106401681900024,
1,19049,0.10579480975866318,
1,19099,0.11287538707256317,
1,19149,0.1096029058098793,
1,19199,0.1107599139213562,
1,19249,0.11700459569692612,
1,19299,0.1075940877199173,
1,19349,0.10974551737308502,
1,19399,0.11460226774215698,
1,19449,0.11844553798437119,
1,19499,0.1128578931093216,
1,19549,0.10960647463798523,
1,19599,0.11296604573726654,
1,19649,0.1071423888206482,
1,19699,0.10921823233366013,
1,19749,0.11110413074493408,
1,19799,0.10929503291845322,
1,19849,0.1118403747677803,
1,19899,0.10611990839242935,
1,19949,0.11384005844593048,
1,19999,0.10648619383573532,
1,20049,0.11345360428094864,
1,20099,0.11645720154047012,
1,20149,0.10549632459878922,
1,20199,0.1111019030213356,
1,20249,0.11567524075508118,
1,20299,0.11903129518032074,
1,20349,0.1097794771194458,
1,20399,0.1079900786280632,
1,20449,0.1077975258231163,
1,20499,0.10979410260915756,
1,20549,0.11072000861167908,
1,20599,0.10496030002832413,
1,20649,0.10722222924232483,
1,20699,0.11413341015577316,
1,20749,0.11799842864274979,
1,20799,0.11711002886295319,
1,20849,0.1119973212480545,
1,20899,0.12152036279439926,
1,20949,0.11309542506933212,
1,20999,0.11247724294662476,
1,21049,0.11887411773204803,
1,21099,0.1087152436375618,
1,21149,0.107516348361969,
1,21199,0.11609382182359695,
1,21249,0.1106635183095932,
1,21299,0.11356165260076523,
1,21349,0.11701513081789017,
1,21399,0.10940881818532944,
1,21449,0.11517152935266495,
1,21499,0.10876616835594177,
1,21549,0.11048970371484756,
1,21599,0.11210181564092636,
1,21649,0.10638877749443054,
1,21699,0.10744991898536682,
1,21749,0.11380890011787415,
1,21799,0.11341551691293716,
1,21849,0.11479517072439194,
1,21899,0.11172840744256973,
1,21949,0.1128121167421341,
1,21999,0.1111035868525505,
1,22049,0.11902930587530136,
1,22099,0.11262159049510956,
1,22149,0.11246325820684433,
1,22199,0.11334636807441711,
1,22249,0.11343356966972351,
1,22299,0.10867620259523392,
1,22349,0.11564605683088303,
1,22399,0.10890758037567139,
1,22449,0.11189239472150803,
1,22499,0.11470118910074234,
1,22549,0.11077748239040375,
1,22599,0.12046215683221817,
1,22649,0.11749637126922607,
1,22699,0.11149612814188004,
1,22749,0.11610520631074905,
1,22799,0.10605805367231369,
1,22849,0.11779692023992538,
1,22899,0.11827898770570755,
1,22949,0.10913371294736862,
1,22999,0.11867572367191315,
1,23049,0.11220936477184296,
1,23099,0.11547575891017914,
1,23149,0.11583022028207779,
1,23199,0.10633082687854767,
1,23249,0.11032236367464066,
1,23299,0.11831411719322205,
1,23349,0.11273130774497986,
1,23399,0.10959043353796005,
1,23449,0.11369816213846207,
1,23499,0.12027020007371902,
1,23549,0.1054055392742157,
1,23599,0.10963138937950134,
1,23649,0.11117825657129288,
1,23699,0.11481542140245438,
1,23749,0.1126381903886795,
1,23799,0.11435160040855408,
1,23849,0.11079654097557068,
1,23899,0.11374159157276154,
1,23949,0.10525178164243698,
1,23999,0.10832948982715607,
1,24049,0.11977063864469528,
1,24099,0.10878375917673111,
1,24149,0.1133241280913353,
1,24199,0.11316989362239838,
1,24249,0.113637775182724,
1,24299,0.1116618663072586,
1,24349,0.1124228835105896,
1,24399,0.11317697912454605,
1,24449,0.11151904612779617,
1,24499,0.11228855699300766,
1,24549,0.11505944281816483,
1,24599,0.11090901494026184,
1,24649,0.1146036759018898,
1,24699,0.10830288380384445,
1,24749,0.11077352613210678,
1,24799,0.1039920374751091,
1,24849,0.11022942513227463,
1,24899,0.11340174078941345,
1,24949,0.10813869535923004,
1,24999,0.11204017698764801,
1,25049,0.10291527211666107,
1,25099,0.11959134787321091,
1,25149,0.11265172809362411,
1,25199,0.11200740188360214,
1,25249,0.11095584183931351,
1,25299,0.10731134563684464,
1,25349,0.11165699362754822,
1,25399,0.10944194346666336,
1,25449,0.11187512427568436,
1,25499,0.10581314563751221,
1,25549,0.10997077822685242,
1,25599,0.11259692162275314,
1,25649,0.1064721941947937,
1,25699,0.11148306727409363,
1,25749,0.1073419526219368,
1,25799,0.12596163153648376,
1,25849,0.10938707739114761,
1,25899,0.10986381024122238,
1,25949,0.11439351737499237,
1,25999,0.1079704612493515,
1,26049,0.11090496182441711,
1,26099,0.11079555004835129,
1,26149,0.12022487074136734,
1,26199,0.11404586583375931,
1,26249,0.106490857899189,
1,26299,0.12234624475240707,
1,26349,0.10788359493017197,
1,26399,0.11815071105957031,
1,26449,0.1104680746793747,
1,26499,0.11374349147081375,
1,26549,0.11051326245069504,
1,26599,0.11924164742231369,
1,26649,0.10958296060562134,
1,26699,0.11242736130952835,
1,26749,0.10697916150093079,
1,26799,0.11196548491716385,
1,26849,0.11472690105438232,
1,26899,0.11565592139959335,
1,26949,0.11056926846504211,
1,26999,0.10991940647363663,
1,27049,0.1094740778207779,
1,27099,0.11317985504865646,
1,27149,0.11223811656236649,
1,27199,0.1113026961684227,
1,27249,0.11389541625976562,
1,27299,0.10549888014793396,
1,27349,0.11340425163507462,
1,27399,0.10423993319272995,
1,27449,0.11630868166685104,
1,27499,0.10747984796762466,
1,27549,0.11128851771354675,
1,27599,0.11075959354639053,
1,27649,0.10995931923389435,
1,27699,0.10434170812368393,
1,27749,0.10527097433805466,
1,27799,0.10860899835824966,
1,27849,0.11236052215099335,
1,27899,0.11735779792070389,
1,27949,0.10934948921203613,
1,27999,0.11294388771057129,
1,28049,0.11040705442428589,
1,28099,0.10572871565818787,
1,28149,0.11078754812479019,
1,28199,0.11043725162744522,
1,28249,0.10475730895996094,
1,28299,0.10879591107368469,
1,28349,0.10687418282032013,
1,28399,0.10774624347686768,
1,28449,0.11235407739877701,
1,28499,0.11269988864660263,
1,28549,0.1172863095998764,
1,28599,0.11051058024168015,
1,28649,0.11114264279603958,
1,28699,0.11204080283641815,
1,28749,0.11115448921918869,
1,28799,0.10383563488721848,
1,28849,0.1029498502612114,
1,28899,0.10839179903268814,
1,28949,0.1168883740901947,
1,28999,0.10860327631235123,
1,29049,0.11136020720005035,
1,29091,,0.1105901226401329
2,29099,0.10960028320550919,
2,29149,0.10940951108932495,
2,29199,0.11554103344678879,
2,29249,0.10717634856700897,
2,29299,0.11037680506706238,
2,29349,0.11793885380029678,
2,29399,0.10642857104539871,
2,29449,0.10971526056528091,
2,29499,0.11323697119951248,
2,29549,0.11417943239212036,
2,29599,0.10770098119974136,
2,29649,0.11240636557340622,
2,29699,0.10991275310516357,
2,29749,0.1089184582233429,
2,29799,0.11040178686380386,
2,29849,0.11698663979768753,
2,29899,0.10978960245847702,
2,29949,0.116314597427845,
2,29999,0.10814721882343292,
2,30049,0.11009404808282852,
2,30099,0.10792520642280579,
2,30149,0.11196047067642212,
2,30199,0.11195363849401474,
2,30249,0.10992961376905441,
2,30299,0.10922589898109436,
2,30349,0.11606837064027786,
2,30399,0.10744180530309677,
2,30449,0.11373980343341827,
2,30499,0.1147800013422966,
2,30549,0.10655853152275085,
2,30599,0.12144710123538971,
2,30649,0.10936979949474335,
2,30699,0.11055958271026611,
2,30749,0.1046074777841568,
2,30799,0.11020983010530472,
2,30849,0.1148119792342186,
2,30899,0.11511112749576569,
2,30949,0.10778488218784332,
2,30999,0.10738078504800797,
2,31049,0.11400403827428818,
2,31099,0.11449827998876572,
2,31149,0.11526239663362503,
2,31199,0.10805334895849228,
2,31249,0.11474842578172684,
2,31299,0.11029499024152756,
2,31349,0.10829640924930573,
2,31399,0.11405836790800095,
2,31449,0.11821697652339935,
2,31499,0.11110465973615646,
2,31549,0.11172796040773392,
2,31599,0.10827342420816422,
2,31649,0.11112060397863388,
2,31699,0.10982377827167511,
2,31749,0.11033086478710175,
2,31799,0.11083099246025085,
2,31849,0.11425614356994629,
2,31899,0.11866110563278198,
2,31949,0.11306671798229218,
2,31999,0.11291421204805374,
2,32049,0.11856541782617569,
2,32099,0.11810629814863205,
2,32149,0.11087340116500854,
2,32199,0.12151018530130386,
2,32249,0.1151568591594696,
2,32299,0.11079512536525726,
2,32349,0.1191028356552124,
2,32399,0.1082260012626648,
2,32449,0.10394774377346039,
2,32499,0.10877004265785217,
2,32549,0.11353689432144165,
2,32599,0.10979855060577393,
2,32649,0.12288059294223785,
2,32699,0.10976492613554001,
2,32749,0.11087388545274734,
2,32799,0.1109243780374527,
2,32849,0.1023840382695198,
2,32899,0.10256915539503098,
2,32949,0.11031798273324966,
2,32999,0.11760100722312927,
2,33049,0.10658233612775803,
2,33099,0.11147941648960114,
2,33149,0.10930666327476501,
2,33199,0.10819847136735916,
2,33249,0.1147008091211319,
2,33299,0.10676673799753189,
2,33349,0.10774866491556168,
2,33399,0.11247025430202484,
2,33449,0.10807424783706665,
2,33499,0.11517386138439178,
2,33549,0.11411216855049133,
2,33599,0.11164768040180206,
2,33649,0.11053407937288284,
2,33699,0.1096096783876419,
2,33749,0.11088592559099197,
2,33799,0.11012685298919678,
2,33849,0.11189018189907074,
2,33899,0.10691764205694199,
2,33949,0.10908336192369461,
2,33999,0.1091039776802063,
2,34049,0.11354967206716537,
2,34099,0.11152671277523041,
2,34149,0.11109984666109085,
2,34199,0.1125786155462265,
2,34249,0.1074255034327507,
2,34299,0.10770894587039948,
2,34349,0.10266906023025513,
2,34399,0.10646283626556396,
2,34449,0.10943379998207092,
2,34499,0.11140890419483185,
2,34549,0.11939776688814163,
2,34599,0.10611527413129807,
2,34649,0.1101556122303009,
2,34699,0.11024397611618042,
2,34749,0.12250155955553055,
2,34799,0.1037524938583374,
2,34849,0.10995002090930939,
2,34899,0.10872155427932739,
2,34949,0.11146825551986694,
2,34999,0.11032403260469437,
2,35049,0.1049245223402977,
2,35099,0.10479143261909485,
2,35149,0.11122611910104752,
2,35199,0.10513277351856232,
2,35249,0.10474970191717148,
2,35299,0.114865742623806,
2,35349,0.10959034413099289,
2,35399,0.11139857769012451,
2,35449,0.10750774294137955,
2,35499,0.10930421948432922,
2,35549,0.11227092146873474,
2,35599,0.10966507345438004,
2,35649,0.11327922344207764,
2,35699,0.11412961781024933,
2,35749,0.11560051888227463,
2,35799,0.11788834631443024,
2,35849,0.10737520456314087,
2,35899,0.11257810890674591,
2,35949,0.10486195236444473,
2,35999,0.10665693134069443,
2,36049,0.11401037871837616,
2,36099,0.11177141964435577,
2,36149,0.11360631138086319,
2,36199,0.10505226254463196,
2,36249,0.10727328807115555,
2,36299,0.11380258947610855,
2,36349,0.1068577915430069,
2,36399,0.11904988437891006,
2,36449,0.11124479025602341,
2,36499,0.11391280591487885,
2,36549,0.11267206817865372,
2,36599,0.11006567627191544,
2,36649,0.11187230795621872,
2,36699,0.12455341964960098,
2,36749,0.11084524542093277,
2,36799,0.10746581852436066,
2,36849,0.11009106040000916,
2,36899,0.11129049956798553,
2,36949,0.10865769535303116,
2,36999,0.11007276177406311,
2,37049,0.11051109433174133,
2,37099,0.11346498131752014,
2,37149,0.11264526844024658,
2,37199,0.11402294784784317,
2,37249,0.10588144510984421,
2,37299,0.10899539291858673,
2,37349,0.11520350724458694,
2,37399,0.11228989064693451,
2,37449,0.10968311876058578,
2,37499,0.10761798173189163,
2,37549,0.11244364082813263,
2,37599,0.11216799169778824,
2,37649,0.10649365931749344,
2,37699,0.1154768317937851,
2,37749,0.10872789472341537,
2,37799,0.10699462890625,
2,37849,0.10625363886356354,
2,37899,0.11102394014596939,
2,37949,0.11039762198925018,
2,37999,0.11821706593036652,
2,38049,0.11394474655389786,
2,38099,0.11128250509500504,
2,38149,0.11950787156820297,
2,38199,0.11708561331033707,
2,38249,0.11042051017284393,
2,38299,0.11040917038917542,
2,38349,0.11071476340293884,
2,38399,0.12724946439266205,
2,38449,0.11152645200490952,
2,38499,0.11589290201663971,
2,38549,0.10977674275636673,
2,38599,0.11108513921499252,
2,38649,0.1153322383761406,
2,38699,0.1063462495803833,
2,38749,0.11246132850646973,
2,38799,0.11416887491941452,
2,38849,0.11517053842544556,
2,38899,0.10496054589748383,
2,38949,0.10778840631246567,
2,38999,0.1186588928103447,
2,39049,0.11230341345071793,
2,39099,0.11170293390750885,
2,39149,0.10571272671222687,
2,39199,0.10595323890447617,
2,39249,0.11139646172523499,
2,39299,0.11372421681880951,
2,39349,0.11571906507015228,
2,39399,0.11941775679588318,
2,39449,0.10692205280065536,
2,39499,0.11540080606937408,
2,39549,0.10597681254148483,
2,39599,0.10708104074001312,
2,39649,0.10606735199689865,
2,39699,0.11059900373220444,
2,39749,0.11663752794265747,
2,39799,0.1106862798333168,
2,39849,0.10981497168540955,
2,39899,0.10983417928218842,
2,39949,0.10722485184669495,
2,39999,0.11104201525449753,
2,40049,0.11257153004407883,
2,40099,0.10770192742347717,
2,40149,0.11339924484491348,
2,40199,0.1099712923169136,
2,40249,0.11010705679655075,
2,40299,0.11639252305030823,
2,40349,0.10978788137435913,
2,40399,0.10636181384325027,
2,40449,0.11048225313425064,
2,40499,0.11182853579521179,
2,40549,0.1089295968413353,
2,40599,0.1102985367178917,
2,40649,0.10404923558235168,
2,40699,0.1088612899184227,
2,40749,0.1107693463563919,
2,40799,0.11662045121192932,
2,40849,0.10975483059883118,
2,40899,0.11800787597894669,
2,40949,0.10774176567792892,
2,40999,0.1174674779176712,
2,41049,0.11198670417070389,
2,41099,0.10908311605453491,
2,41149,0.10719344019889832,
2,41199,0.10677818953990936,
2,41249,0.10127720236778259,
2,41299,0.1105973869562149,
2,41349,0.10731642693281174,
2,41399,0.1159786805510521,
2,41449,0.1082102432847023,
2,41499,0.10866603255271912,
2,41549,0.10950404405593872,
2,41599,0.11214723438024521,
2,41649,0.10435929894447327,
2,41699,0.10603143274784088,
2,41749,0.11651864647865295,
2,41799,0.11257847398519516,
2,41849,0.11352991312742233,
2,41899,0.11346681416034698,
2,41949,0.11277946829795837,
2,41999,0.12094072997570038,
2,42049,0.1060323640704155,
2,42099,0.11115267127752304,
2,42149,0.10522940009832382,
2,42199,0.10995690524578094,
2,42249,0.11024415493011475,
2,42299,0.11371219158172607,
2,42349,0.11080541461706161,
2,42399,0.11432048678398132,
2,42449,0.10497257113456726,
2,42499,0.10639520734548569,
2,42549,0.10638810694217682,
2,42599,0.10588723421096802,
2,42649,0.1068047434091568,
2,42699,0.11359336972236633,
2,42749,0.10584739595651627,
2,42799,0.10697060823440552,
2,42849,0.10491981357336044,
2,42899,0.11343610286712646,
2,42949,0.11870487779378891,
2,42999,0.1118772104382515,
2,43049,0.11175902187824249,
2,43099,0.10552366077899933,
2,43149,0.11641228944063187,
2,43199,0.10654635727405548,
2,43249,0.10340035706758499,
2,43299,0.11182667315006256,
2,43349,0.10544176399707794,
2,43399,0.1150553897023201,
2,43449,0.1085861325263977,
2,43499,0.10871148854494095,
2,43549,0.11085096746683121,
2,43599,0.11467085778713226,
2,43637,,0.1103774905204773
3,43649,0.11041555553674698,
3,43699,0.12430033087730408,
3,43749,0.10727232694625854,
3,43799,0.11067023128271103,
3,43849,0.10088624060153961,
3,43899,0.1048012524843216,
3,43949,0.11948662996292114,
3,43999,0.11453060805797577,
3,44049,0.1124366968870163,
3,44099,0.11158113181591034,
3,44149,0.10979951173067093,
3,44199,0.10444963723421097,
3,44249,0.11225354671478271,
3,44299,0.10867585241794586,
3,44349,0.11426452547311783,
3,44399,0.10453934222459793,
3,44449,0.11449923366308212,
3,44499,0.1079869344830513,
3,44549,0.10348460078239441,
3,44599,0.10954096168279648,
3,44649,0.1096378043293953,
3,44699,0.10602635890245438,
3,44749,0.11029328405857086,
3,44799,0.11139725893735886,
3,44849,0.11044292896986008,
3,44899,0.10673589259386063,
3,44949,0.10247877985239029,
3,44999,0.11269986629486084,
3,45049,0.11234176158905029,
3,45099,0.11219757050275803,
3,45149,0.10859537869691849,
3,45199,0.10626508295536041,
3,45249,0.11758022755384445,
3,45299,0.11098017543554306,
3,45349,0.10629279911518097,
3,45399,0.10867208242416382,
3,45449,0.10557513684034348,
3,45499,0.10578639805316925,
3,45549,0.10523965954780579,
3,45599,0.10816502571105957,
3,45649,0.11107604950666428,
3,45699,0.11196035146713257,
3,45749,0.11844618618488312,
3,45799,0.11083619296550751,
3,45849,0.10594641417264938,
3,45899,0.1070283055305481,
3,45949,0.1048809140920639,
3,45999,0.11461081355810165,
3,46049,0.10420706123113632,
3,46099,0.10871856659650803,
3,46149,0.10782783478498459,
3,46199,0.11106366664171219,
3,46249,0.10759047418832779,
3,46299,0.11282221227884293,
3,46349,0.1143723800778389,
3,46399,0.10928646475076675,
3,46449,0.11451221257448196,
